"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-08-31,"Warren","MI","Detroit","Macomb",220,1118,0.00449236298292902,0.0017921146953405,0.0409683426443203,49900
2015-08-31,"Hamilton","OH","Cincinnati","Butler",221,1251,-0.00239234449760766,0.00643604183427192,0.0738197424892704,41697
2015-08-31,"Escondido","CA","San Diego","San Diego",222,2160,0.00139082058414465,0.00325127728750581,0.0414657666345227,28107
2015-08-31,"Columbia","SC","Columbia","Richland",223,1103,-0.0027124773960217,-0.00809352517985612,0.0626204238921002,32613
2015-08-31,"McKinney","TX","Dallas-Fort Worth","Collin",224,1802,-0.00221483942414175,0.00334075723830735,0.0261958997722096,40066
2015-08-31,"Edinburg","TX","McAllen","Hidalgo",225,1098,-0.00362976406533575,0.0073394495412844,-0.000909918107370337,26351
2015-08-31,"West Valley City","UT","Salt Lake City","Salt Lake",226,1295,-0.00461183704842429,-0.0255831452219714,-0.0174506828528073,28656
2015-08-31,"Bloomington","IN","Bloomington","Monroe",227,1214,-0.00246507806080526,-0.0264635124298316,0.0066334991708126,37119
2015-08-31,"Abilene","TX","Abilene","Taylor",228,1021,0.00789733464955577,0.021,0.0397148676171079,36051
2015-08-31,"Sterling Heights","MI","Detroit","Macomb",229,1441,0.00488145048814505,0.00138985406532314,0.0322349570200573,41004
2015-08-31,"Gainesville","GA","Gainesville","Hall",230,1183,0.00938566552901024,0.0295909486510009,0.0657657657657658,33881
2015-08-31,"New Haven","CT","New Haven","New Haven",231,1527,-0.00844155844155844,-0.0198973042362003,0.0480439258750858,12751
2015-08-31,"Flint","MI","Flint","Genesee",232,542,0.00743494423791822,-0.00184162062615101,0.0149812734082397,49437
2015-08-31,"Olathe","KS","Kansas City","Johnson",233,1655,-0.0012070006035003,-0.0113500597371565,0.0190886699507389,34626
2015-08-31,"Cary","NC","Raleigh","Wake",234,1711,0.00234329232571763,0.0112293144208038,0.0413877054169203,43695
2015-08-31,"Victorville","CA","Riverside","San Bernardino",235,1236,0.00324675324675325,0.0147783251231527,0.0325814536340852,34161
2015-08-31,"McAllen","TX","McAllen","Hidalgo",236,1199,0.00925925925925926,0.0274207369323051,-0.0123558484349259,32596
2015-08-31,"Simi Valley","CA","Ventura","Ventura",237,2509,0.0036,0.0145572179539021,0.0207485760781123,36864
2015-08-31,"Conroe","TX","Houston","Montgomery",238,1525,0.000656167979002625,-0.00909681611435997,-0.00845253576072822,29852
2015-08-31,"Billings","MT","Billings","Yellowstone",239,1284,-0.00619195046439629,0.00626959247648903,0.0198570293884035,39445
2015-08-31,"Miramar","FL","Miami-Fort Lauderdale","Broward",240,1851,-0.00323101777059774,0,0.00926935659760087,37387
2015-08-31,"Concord","CA","San Francisco","Contra Costa",241,2390,0.00589225589225589,0.0191897654584222,0.0751237067026541,35001
2015-08-31,"Thornton","CO","Denver","Adams",242,1816,0.00331491712707182,0.0236753100338219,0.109346365302382,35084
2015-08-31,"Elizabeth","NJ","New York","Union",243,1690,0.0101613867304244,0.0342717258261934,0.0180722891566265,15203
2015-08-31,"East Los Angeles","CA","Los Angeles","Los Angeles",244,1906,-0.0010482180293501,0.00105042016806723,0.043240284619595,9021
2015-08-31,"Cypress","TX","Houston","Harris",245,1825,0.00550964187327824,0.00828729281767956,0.0252808988764045,40337
2015-08-31,"Hartford","CT","Hartford","Hartford",246,1231,0.0032599837000815,-0.0191235059760956,-0.00565428109854604,10716
2015-08-31,"Bellevue","WA","Seattle","King",247,2617,0.00191424196018377,0.0127708978328173,0.0690359477124183,41643
2015-08-31,"Coral Springs","FL","Miami-Fort Lauderdale","Broward",248,2270,0.00754549489569463,0.0225225225225225,0.0318181818181818,37551
2015-08-31,"Santa Fe","NM","Santa Fe","Santa Fe",249,1674,0.0301538461538462,0.104221635883905,0.0962671905697446,46260
2015-08-31,"Lake Charles","LA","Lake Charles","Calcasieu",250,1519,0.0201477501678979,0.0208333333333333,0.204599524187153,30481
2015-08-31,"Stamford","CT","Stamford","Fairfield",251,2647,0.00265151515151515,-0.00563486100676183,0.0133996937212864,30810
2015-08-31,"Queen Creek","AZ","Phoenix","Pinal",252,1072,0.00846660395108184,0.0268199233716475,0.0709290709290709,39220
2015-08-31,"Waco","TX","Waco","McLennan",253,902,-0.0216919739696312,-0.0691434468524252,-0.0066079295154185,31795
2015-08-31,"Joliet","IL","Chicago","Will",254,1365,0.0118606375092661,0.00886917960088692,0.00812407680945347,40548
2015-08-31,"Carrollton","TX","Dallas-Fort Worth","Denton",255,1692,0.00118343195266272,-0.00176991150442478,0.0380368098159509,31601
2015-08-31,"Vallejo","CA","Vallejo","Solano",256,1720,0.00998238402818555,0.0287081339712919,0.0865445356917246,34045
2015-08-31,"Frederick","MD","Washington","Frederick",257,1709,0.00411280846063455,0.00293427230046948,0.00470311581422693,38225
2015-08-31,"Amherst","NY","Buffalo","Erie",258,1705,0.0142772159428911,0.015485407980941,0.0550742574257426,33336
2015-08-31,"Allentown","PA","Allentown","Lehigh",259,1150,0,-0.00346620450606586,0,27096
2015-08-31,"Lansing Township","MI","Lansing","Ingham",260,807,0.00248447204968944,-0.0312124849939976,0.0359435173299101,32176
2015-08-31,"Hemet","CA","Riverside","Riverside",261,1338,0.00224719101123596,0.0105740181268882,0.0412451361867704,27752
2015-08-31,"Surprise","AZ","Phoenix","Maricopa",262,1273,-0.00156862745098039,0.0103174603174603,0.0626043405676127,46394
2015-08-31,"Frisco","TX","Dallas-Fort Worth","Collin",263,2341,0.00385934819897084,0.0129813933362181,0.0409070698088039,37103
2015-08-31,"Clearwater","FL","Tampa","Pinellas",264,1358,0.00443786982248521,0.0126771066368382,0.0382262996941896,43496
2015-08-31,"Denton","TX","Dallas-Fort Worth","Denton",265,1489,0.000672043010752688,0.00404585300067431,0.039804469273743,26433
2015-08-31,"Independence","MO","Kansas City","Jackson",266,889,0.0136830102622577,0.0230149597238205,0.016,38711
2015-08-31,"Athens","GA","Athens","Clarke",267,1089,-0.00183318056828598,-0.0206834532374101,0.0666013712047013,31195
2015-08-31,"Falls Church","VA","Washington","Fairfax",268,2390,0.00251677852348993,0.00929054054054054,0.011426153195091,32675
2015-08-31,"New Port Richey","FL","Tampa","Pasco",269,1157,0.0184859154929577,0.0385996409335727,0.0703052728954672,46200
2015-08-31,"Santa Clara","CA","San Jose","Santa Clara",270,3405,0.00680070963926671,0.023752254960914,0.0871647509578544,24136
2015-08-31,"Temecula","CA","Riverside","Riverside",271,2059,0.000972289742343218,0.0117936117936118,0.042004048582996,31835
2015-08-31,"Cedar Rapids","IA","Cedar Rapids","Linn",272,1155,0.0131578947368421,0.0547945205479452,0.0377358490566038,16903
2015-08-31,"Rochester","MN","Rochester","Olmsted",273,1347,0.00223214285714286,0.0150715900527506,0.0880452342487884,38582
2015-08-31,"Westminster","CO","Denver","Adams",274,1807,0.0072463768115942,0.0313926940639269,0.113370301910043,34962
2015-08-31,"Miami Gardens","FL","Miami-Fort Lauderdale","Miami-Dade",275,1617,0.00559701492537313,0.0169811320754717,0.0445736434108527,11596
2015-08-31,"Nampa","ID","Boise City","Canyon",276,951,0.00634920634920635,0.0149413020277481,0.0602006688963211,29567
2015-08-31,"Vista","CA","San Diego","San Diego",277,2255,-0.000886132033673017,-0.000443262411347518,0.0320366132723112,22308
2015-08-31,"Pearland","TX","Houston","Brazoria",278,1880,0.00804289544235925,0.0053475935828877,0.0290093048713738,31746
2015-08-31,"Ann Arbor","MI","Ann Arbor","Washtenaw",279,1928,-0.0031023784901758,0.0174142480211082,0.0371167294244217,28203
2015-08-31,"Costa Mesa","CA","Los Angeles","Orange",280,2871,0.00384615384615385,0.00666199158485273,0.0297704447632712,19593
2015-08-31,"Spartanburg","SC","Spartanburg","Spartanburg",281,959,0.00208986415882968,0.0356371490280778,0.109953703703704,32793
2015-08-31,"Springfield","IL","Springfield","Sangamon",282,1127,0.0116696588868941,0.113636363636364,0.110344827586207,37874
2015-08-31,"Manchester","NH","Manchester","Hillsborough",283,1665,0.00240818783865141,0.0438871473354232,0.147484493452791,21830
2015-08-31,"Norman","OK","Oklahoma City","Cleveland",284,1249,-0.0023961661341853,-0.00873015873015873,0.0262941659819228,38022
2015-08-31,"Berkeley","CA","San Francisco","Alameda",285,3605,0.00698324022346369,0.0143500281373101,0.13507556675063,20531
2015-08-31,"Ventura","CA","Ventura","Ventura",286,2423,0.00916284881299459,0.0271301398897838,0.0553135888501742,28235
2015-08-31,"Stone Mountain","GA","Atlanta","Dekalb",287,1056,0.00284900284900285,0.0183220829315333,0.0591775325977934,34531
2015-08-31,"Downey","CA","Los Angeles","Los Angeles",288,2339,0.00300171526586621,0.00558899398108341,0.0276801405975395,19563
2015-08-31,"Roseville","CA","Sacramento","Placer",289,1856,0.00378583017847485,0.0131004366812227,0.0362925739810162,36073
2015-08-31,"Waterbury","CT","New Haven","New Haven",290,1287,-0.00309837335398916,0.000777604976671851,0.0566502463054187,22884
2015-08-31,"Clovis","CA","Fresno","Fresno",291,1499,0.00200534759358289,-0.00662690523525513,0.0176510522742702,30786
2015-08-31,"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa",292,1103,0.0175276752767528,-0.00809352517985612,0.0667311411992263,50967
2015-08-31,"Sparks","NV","Reno","Washoe",293,1385,0.00144613159797542,0.0131675201170446,0.0421369450714823,34272
2015-08-31,"Redding","CA","Redding","Shasta",294,1303,0.00695517774343122,0.00153727901614143,0.0399042298483639,29612
2015-08-31,"Chico","CA","Chico","Butte",295,1434,0.0170212765957447,0.0250178699070765,0.0583025830258303,25501
2015-08-31,"West Covina","CA","Los Angeles","Los Angeles",296,2269,0.00398230088495575,0.0147584973166369,0.0612722170252573,24909
2015-08-31,"Lowell","MA","Boston","Middlesex",297,1890,0.00585417775412453,0.0465116279069767,0.142684401451028,17184
2015-08-31,"Norcross","GA","Atlanta","Gwinnett",298,1213,0.0033085194375517,0.0116763969974979,0.0584642233856894,21086
2015-08-31,"Peoria","IL","Peoria","Peoria",299,878,-0.0244444444444444,-0.0487540628385699,-0.0508108108108108,38056
2015-08-31,"Rock Hill","SC","Charlotte","York",300,1191,0.00591216216216216,-0.0165152766308836,0.0567879325643301,35182
2015-08-31,"Wichita Falls","TX","Wichita Falls","Wichita",301,916,0.0155210643015521,0.0200445434298441,0.0700934579439252,31044
2015-08-31,"Elgin","IL","Chicago","Kane",302,1549,0.00129282482223659,0.00846354166666667,0.013080444735121,29942
2015-08-31,"Concord","NC","Charlotte","Cabarrus",303,1235,0.0122950819672131,0.044839255499154,0.112612612612613,39882
2015-08-31,"Carlsbad","CA","San Diego","San Diego",304,2991,-0.0013355592654424,0.00335457900033546,0.054654442877292,34003
2015-08-31,"Norwalk","CA","Los Angeles","Los Angeles",305,2116,0.000946073793755913,0.00570342205323194,0.0454545454545455,21136
2015-08-31,"Wilmington","NC","Wilmington","New Hanover",306,1219,0.00494641384995878,0.0260942760942761,0.0409906063193851,38941
2015-08-31,"Springfield","VA","Washington","Fairfax",307,2321,0.000431034482758621,0,-0.00642123287671233,32387
2015-08-31,"Tracy","CA","Stockton","San Joaquin",308,1907,0.00792811839323467,0.0208779443254818,0.0472267984623833,26737
2015-08-31,"Lakeland","FL","Lakeland","Polk",309,1098,0.00182481751824818,0.0101195952161913,0.0608695652173913,25400
2015-08-31,"Provo","UT","Provo","Utah",310,1190,-0.00667779632721202,-0.00750625521267723,0.0223367697594502,20040
2015-08-31,"Duluth","GA","Atlanta","Gwinnett",311,1565,0.00449293966623877,0.0202086049543677,0.0726525017135024,26276
2015-08-31,"Cambridge","MA","Boston","Middlesex",312,2746,0.00993012136815006,0.0177909562638992,0.0276946107784431,17790
2015-08-31,"Bend","OR","Bend","Deschutes",313,1640,0.00551808706315144,0.0340479192938209,0.0754098360655738,38171
2015-08-31,"West Chester","PA","Philadelphia","Chester",314,2234,-0.00312360553324409,0.00269299820466786,0.0318706697459584,31478
2015-08-31,"Douglasville","GA","Atlanta","Douglas",315,1070,0.00375234521575985,0.0103871576959396,0.0278578290105668,34638
2015-08-31,"Murrieta","CA","Riverside","Riverside",316,1943,-0.00205444273240883,0.0046535677352637,0.0231700895208004,33406
2015-08-31,"Bowling Green","KY","Bowling Green","Warren",317,1142,0.00616740088105727,0.00175438596491228,0.109815354713314,21369
2015-08-31,"Green Bay","WI","Green Bay","Brown",318,927,-0.0169671261930011,-0.0221518987341772,-0.0521472392638037,30573
2015-08-31,"Arvada","CO","Denver","Jefferson",319,1916,0.0036668412781561,0.0306616460462614,0.149370125974805,37392
2015-08-31,"Palm Bay","FL","Melbourne","Brevard",320,1117,0.017304189435337,0.0627973358705994,0.162330905306972,40076
2015-08-31,"College Station","TX","College Station","Brazos",321,1687,0.011997600479904,0.0274056029232643,0.0779552715654952,20997
2015-08-31,"Laurel","MD","Washington","Prince Georges",322,1983,0.00202122283981809,0.00252780586450961,-0.00201308505284348,27836
2015-08-31,"Broken Arrow","OK","Tulsa","Tulsa",323,1306,0.000766283524904215,0.00538876058506544,0.0219092331768388,39751
2015-08-31,"Burbank","CA","Los Angeles","Los Angeles",324,2889,0.00138648180242634,0.00556909154194222,0.0836459114778695,21989
2015-08-31,"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",325,1576,0.00127064803049555,0.00127064803049555,0.0213869086195723,38337
2015-08-31,"Everett","WA","Seattle","Snohomish",326,1573,0.00318877551020408,0.00254939451880178,0.0424121935056329,23302
2015-08-31,"Davenport","IA","Davenport","Scott",327,1114,0.0201465201465201,0.0220183486238532,0.0701248799231508,32995
2015-08-31,"Grand Junction","CO","Grand Junction","Mesa",328,1168,0.000856898029134533,0.00689655172413793,0.00863557858376511,35514
2015-08-31,"Lewisville","TX","Dallas-Fort Worth","Denton",329,1647,0.00182481751824818,0.00182481751824818,0.0365009439899308,20819
2015-08-31,"Erie","PA","Erie","Erie",330,859,0.0189798339264531,-0.0986358866736621,-0.105208333333333,24690
2015-08-31,"Fairfield","CA","Vallejo","Solano",331,1899,0.00316957210776545,0.0220667384284177,0.0668539325842697,28774
2015-08-31,"Vero Beach","FL","Vero Beach","Indian River",332,1348,0.0052199850857569,0.0417310664605873,0.0266565118050267,46494
2015-08-31,"West Jordan","UT","Salt Lake City","Salt Lake",333,1429,-0.00209497206703911,-0.013121546961326,0.0287976961843053,26278
2015-08-31,"Fargo","ND","Fargo","Cass",334,1331,0.0374123148869836,0.100909842845327,0.0963756177924217,20811
2015-08-31,"San Leandro","CA","San Francisco","Alameda",335,2446,0.00699876492383697,0.0382003395585739,0.135034802784223,24046
2015-08-31,"Columbia","MO","Columbia","Boone",336,1204,-0.0033112582781457,-0.00165837479270315,0.0143218197135636,26781
2015-08-31,"Centennial","CO","Denver","Arapahoe",337,2301,-0.0017353579175705,0.0145502645502645,0.114285714285714,34828
2015-08-31,"Vacaville","CA","Vallejo","Solano",338,1880,0.00159829515183804,0.0173160173160173,0.0639501980758348,27326
2015-08-31,"Edison","NJ","New York","Middlesex",339,2202,0.00456204379562044,0.0185013876040703,-0.000453926463912846,25154
2015-08-31,"Madera","CA","Madera","Madera",340,1151,-0.00173460537727667,-0.00690250215703192,0.0231111111111111,20410
2015-08-31,"Hesperia","CA","Riverside","San Bernardino",341,1251,0.00401284109149278,0.0187296416938111,0.0442404006677796,26632
2015-08-31,"Albany","GA","Albany","Dougherty",342,803,0.0113350125944584,0.00500625782227785,0.134180790960452,21625
2015-08-31,"Pompano Beach","FL","Miami-Fort Lauderdale","Broward",343,1546,0.00129533678756477,0.00520156046814044,0,41974
2015-08-31,"Jacksonville","NC","Jacksonville","Onslow",344,890,0.00451467268623025,0.00564971751412429,0.00678733031674208,27943
2015-08-31,"Dearborn","MI","Detroit","Wayne",345,1054,-0.00753295668549906,-0.000947867298578199,0.0956340956340956,30518
2015-08-31,"Santa Cruz","CA","Santa Cruz","Santa Cruz",346,3087,-0.015311004784689,0.0218470705064548,0.154882154882155,20994
2015-08-31,"South Bend","IN","South Bend","Saint Joseph",347,708,0.00711237553342816,0.00854700854700855,0.0143266475644699,37485
2015-08-31,"Albany","NY","Albany","Albany",348,1469,0.00685400959561343,0.0173130193905817,0.0873427091043671,10846
2015-08-31,"Richardson","TX","Dallas-Fort Worth","Dallas",349,1770,0.00226500566251416,0.00625355315520182,0.0498220640569395,27776
2015-08-31,"Saint Augustine","FL","Jacksonville","Saint Johns",350,1531,0.00657462195923734,0.0268276324614353,0.030976430976431,34601
2015-08-31,"Columbia","MD","Baltimore","Howard",351,2177,0.0032258064516129,0.00647249190938511,0.00693802035152636,29421
2015-08-31,"Portsmouth","VA","Virginia Beach","Portsmouth City",352,1202,0.00585774058577406,0.00754400670578374,0.0247229326513214,28635
2015-08-31,"Clinton Township","MI","Detroit","Macomb",353,1245,-0.00320256204963971,-0.00320256204963971,0.042713567839196,29259
2015-08-31,"Elkhart","IN","Elkhart","Elkhart",354,922,0.02330743618202,0.0394588500563698,0.0708478513356562,27181
2015-08-31,"Merced","CA","Merced","Merced",355,1063,0.0133460438512869,0.033041788143829,0.0310378273520854,20998
2015-08-31,"San Mateo","CA","San Francisco","San Mateo",356,3921,-0.000509813917919959,0.0277850589777195,0.140820482979342,24575
2015-08-31,"Napa","CA","Napa","Napa",357,2587,-0.005,0.0066147859922179,0.0869747899159664,21977
2015-08-31,"Antioch","CA","San Francisco","Contra Costa",358,1913,0.00472689075630252,0.00949868073878628,0.0633685380767093,28845
2015-08-31,"Livonia","MI","Detroit","Wayne",359,1288,0.00233463035019455,0.0046801872074883,0.0805369127516778,38376
2015-08-31,"South Gate","CA","Los Angeles","Los Angeles",360,1995,-0.0025,-0.0084493041749503,0.0363636363636364,10768
2015-08-31,"Beaverton","OR","Portland","Washington",361,1681,0.00658682634730539,0.0218844984802432,0.076873798846893,24183
